score,url_a,title_a,url_b,title_b,same_service,same_city
0.690,https://rukn-eltatawer.com/eg/villa-finishing-mansoura/,تشطيب فلل في المنصورة,https://rukn-eltatawer.com/eg/villa-finishing-madinaty/,تشطيب فلل في مدينتي,True,False
0.690,https://rukn-eltatawer.com/eg/custom-kitchens-obour-city/,تفصيل مطابخ في العبور,https://rukn-eltatawer.com/eg/custom-kitchens-6-october/,تفصيل مطابخ في 6 أكتوبر,True,False
0.690,https://rukn-eltatawer.com/eg/interior-design-decor-mansoura/,ديكورات وتصميم داخلي في المنصورة,https://rukn-eltatawer.com/eg/interior-design-decor-fifth-settlement/,ديكورات وتصميم داخلي في التجمع الخامس,True,False
0.690,https://rukn-eltatawer.com/eg/interior-design-decor-madinaty/,ديكورات وتصميم داخلي في مدينتي,https://rukn-eltatawer.com/eg/interior-design-decor-fifth-settlement/,ديكورات وتصميم داخلي في التجمع الخامس,True,False
0.689,https://rukn-eltatawer.com/eg/interior-design-decor-al-shorouk/,ديكورات وتصميم داخلي في الشروق,https://rukn-eltatawer.com/eg/interior-design-decor-6-october/,ديكورات وتصميم داخلي في 6 أكتوبر,True,False
0.689,https://rukn-eltatawer.com/eg/apartment-finishing-badr-city/,تشطيب شقق في بدر,https://rukn-eltatawer.com/eg/apartment-finishing-sheikh-zayed/,تشطيب شقق في الشيخ زايد,True,False
0.689,https://rukn-eltatawer.com/eg/custom-kitchens-tanta/,تفصيل مطابخ في طنطا,https://rukn-eltatawer.com/eg/custom-kitchens-madinaty/,تفصيل مطابخ في مدينتي,True,False
0.689,https://rukn-eltatawer.com/eg/gypsum-installer-qena/,جبساتي في قنا,https://rukn-eltatawer.com/eg/gypsum-installer-sohag/,جبساتي في سوهاج,True,False
0.689,https://rukn-eltatawer.com/eg/home-villa-cleaning-madinaty/,تنظيف منازل وفلل في مدينتي,https://rukn-eltatawer.com/eg/home-villa-cleaning-fifth-settlement/,تنظيف منازل وفلل في التجمع الخامس,True,False
0.689,https://rukn-eltatawer.com/eg/dressing-room-obour-city/,دريسينج روم في العبور,https://rukn-eltatawer.com/eg/dressing-room-6-october/,دريسينج روم في 6 أكتوبر,True,False
0.689,https://rukn-eltatawer.com/eg/custom-kitchens-obour-city/,تفصيل مطابخ في العبور,https://rukn-eltatawer.com/eg/custom-kitchens-sheikh-zayed/,تفصيل مطابخ في الشيخ زايد,True,False
0.689,https://rukn-eltatawer.com/eg/interior-design-decor-al-shorouk/,ديكورات وتصميم داخلي في الشروق,https://rukn-eltatawer.com/eg/interior-design-decor-sheikh-zayed/,ديكورات وتصميم داخلي في الشيخ زايد,True,False
0.689,https://rukn-eltatawer.com/eg/dressing-room-tanta/,دريسينج روم في طنطا,https://rukn-eltatawer.com/eg/dressing-room-madinaty/,دريسينج روم في مدينتي,True,False
0.689,https://rukn-eltatawer.com/eg/dressing-room-obour-city/,دريسينج روم في العبور,https://rukn-eltatawer.com/eg/dressing-room-sheikh-zayed/,دريسينج روم في الشيخ زايد,True,False
0.689,https://rukn-eltatawer.com/eg/custom-kitchens-maadi/,تفصيل مطابخ في المعادي,https://rukn-eltatawer.com/eg/custom-kitchens-fifth-settlement/,تفصيل مطابخ في التجمع الخامس,True,False
0.689,https://rukn-eltatawer.com/eg/custom-kitchens-maadi/,تفصيل مطابخ في المعادي,https://rukn-eltatawer.com/eg/custom-kitchens-madinaty/,تفصيل مطابخ في مدينتي,True,False
0.689,https://rukn-eltatawer.com/eg/custom-kitchens-mokattam/,تفصيل مطابخ في المقطم,https://rukn-eltatawer.com/eg/custom-kitchens-sheikh-zayed/,تفصيل مطابخ في الشيخ زايد,True,False
0.689,https://rukn-eltatawer.com/eg/electrician-ismailia/,كهربائي في الإسماعيلية,https://rukn-eltatawer.com/eg/electrician-kafr-el-sheikh/,كهربائي في كفر الشيخ,True,False
0.688,https://rukn-eltatawer.com/eg/dressing-room-maadi/,دريسينج روم في المعادي,https://rukn-eltatawer.com/eg/dressing-room-fifth-settlement/,دريسينج روم في التجمع الخامس,True,False
0.688,https://rukn-eltatawer.com/eg/custom-kitchens-port-said/,تفصيل مطابخ في بورسعيد,https://rukn-eltatawer.com/eg/custom-kitchens-sheikh-zayed/,تفصيل مطابخ في الشيخ زايد,True,False
0.688,https://rukn-eltatawer.com/eg/dressing-room-maadi/,دريسينج روم في المعادي,https://rukn-eltatawer.com/eg/dressing-room-madinaty/,دريسينج روم في مدينتي,True,False
0.688,https://rukn-eltatawer.com/eg/dressing-room-mokattam/,دريسينج روم في المقطم,https://rukn-eltatawer.com/eg/dressing-room-sheikh-zayed/,دريسينج روم في الشيخ زايد,True,False
0.688,https://rukn-eltatawer.com/eg/interior-design-decor-port-said/,ديكورات وتصميم داخلي في بورسعيد,https://rukn-eltatawer.com/eg/interior-design-decor-6-october/,ديكورات وتصميم داخلي في 6 أكتوبر,True,False
0.688,https://rukn-eltatawer.com/eg/apartment-finishing-heliopolis/,تشطيب شقق في مصر الجديدة,https://rukn-eltatawer.com/eg/apartment-finishing-6-october/,تشطيب شقق في 6 أكتوبر,True,False
0.688,https://rukn-eltatawer.com/eg/painter-qena/,نقاش في قنا,https://rukn-eltatawer.com/eg/painter-sohag/,نقاش في سوهاج,True,False
0.688,https://rukn-eltatawer.com/eg/dressing-room-port-said/,دريسينج روم في بورسعيد,https://rukn-eltatawer.com/eg/dressing-room-sheikh-zayed/,دريسينج روم في الشيخ زايد,True,False
0.688,https://rukn-eltatawer.com/eg/custom-kitchens-mansoura/,تفصيل مطابخ في المنصورة,https://rukn-eltatawer.com/eg/custom-kitchens-fifth-settlement/,تفصيل مطابخ في التجمع الخامس,True,False
0.688,https://rukn-eltatawer.com/eg/custom-kitchens-madinaty/,تفصيل مطابخ في مدينتي,https://rukn-eltatawer.com/eg/custom-kitchens-fifth-settlement/,تفصيل مطابخ في التجمع الخامس,True,False
0.688,https://rukn-eltatawer.com/eg/custom-kitchens-al-shorouk/,تفصيل مطابخ في الشروق,https://rukn-eltatawer.com/eg/custom-kitchens-6-october/,تفصيل مطابخ في 6 أكتوبر,True,False
0.688,https://rukn-eltatawer.com/eg/apartment-finishing-badr-city/,تشطيب شقق في بدر,https://rukn-eltatawer.com/eg/apartment-finishing-6-october/,تشطيب شقق في 6 أكتوبر,True,False
0.688,https://rukn-eltatawer.com/eg/home-villa-maintenance-madinaty/,صيانة منازل وفلل في مدينتي,https://rukn-eltatawer.com/eg/home-villa-maintenance-fifth-settlement/,صيانة منازل وفلل في التجمع الخامس,True,False
0.688,https://rukn-eltatawer.com/eg/dressing-room-new-capital/,دريسينج روم في العاصمة الإدارية الجديدة,https://rukn-eltatawer.com/eg/interior-design-decor-new-capital/,ديكورات وتصميم داخلي في العاصمة الإدارية الجديدة,False,True
0.688,https://rukn-eltatawer.com/eg/dressing-room-mansoura/,دريسينج روم في المنصورة,https://rukn-eltatawer.com/eg/dressing-room-fifth-settlement/,دريسينج روم في التجمع الخامس,True,False
0.688,https://rukn-eltatawer.com/eg/dressing-room-madinaty/,دريسينج روم في مدينتي,https://rukn-eltatawer.com/eg/dressing-room-fifth-settlement/,دريسينج روم في التجمع الخامس,True,False
0.687,https://rukn-eltatawer.com/eg/dressing-room-al-shorouk/,دريسينج روم في الشروق,https://rukn-eltatawer.com/eg/dressing-room-6-october/,دريسينج روم في 6 أكتوبر,True,False
0.687,https://rukn-eltatawer.com/eg/custom-kitchens-al-shorouk/,تفصيل مطابخ في الشروق,https://rukn-eltatawer.com/eg/custom-kitchens-sheikh-zayed/,تفصيل مطابخ في الشيخ زايد,True,False
0.687,https://rukn-eltatawer.com/eg/interior-design-decor-mansoura/,ديكورات وتصميم داخلي في المنصورة,https://rukn-eltatawer.com/eg/interior-design-decor-madinaty/,ديكورات وتصميم داخلي في مدينتي,True,False
0.687,https://rukn-eltatawer.com/eg/gypsum-installer-ismailia/,جبساتي في الإسماعيلية,https://rukn-eltatawer.com/eg/gypsum-installer-kafr-el-sheikh/,جبساتي في كفر الشيخ,True,False
0.687,https://rukn-eltatawer.com/eg/apartment-finishing-mokattam/,تشطيب شقق في المقطم,https://rukn-eltatawer.com/eg/apartment-finishing-6-october/,تشطيب شقق في 6 أكتوبر,True,False
0.687,https://rukn-eltatawer.com/eg/villa-finishing-heliopolis/,تشطيب فلل في مصر الجديدة,https://rukn-eltatawer.com/eg/villa-finishing-sheikh-zayed/,تشطيب فلل في الشيخ زايد,True,False
0.687,https://rukn-eltatawer.com/eg/dressing-room-al-shorouk/,دريسينج روم في الشروق,https://rukn-eltatawer.com/eg/dressing-room-sheikh-zayed/,دريسينج روم في الشيخ زايد,True,False
0.687,https://rukn-eltatawer.com/eg/custom-kitchens-new-capital/,تفصيل مطابخ في العاصمة الإدارية الجديدة,https://rukn-eltatawer.com/eg/interior-design-decor-new-capital/,ديكورات وتصميم داخلي في العاصمة الإدارية الجديدة,False,True
0.687,https://rukn-eltatawer.com/eg/villa-finishing-badr-city/,تشطيب فلل في بدر,https://rukn-eltatawer.com/eg/villa-finishing-sheikh-zayed/,تشطيب فلل في الشيخ زايد,True,False
0.687,https://rukn-eltatawer.com/eg/custom-kitchens-port-said/,تفصيل مطابخ في بورسعيد,https://rukn-eltatawer.com/eg/custom-kitchens-6-october/,تفصيل مطابخ في 6 أكتوبر,True,False
0.686,https://rukn-eltatawer.com/eg/dressing-room-port-said/,دريسينج روم في بورسعيد,https://rukn-eltatawer.com/eg/dressing-room-6-october/,دريسينج روم في 6 أكتوبر,True,False
0.686,https://rukn-eltatawer.com/eg/painter-ismailia/,نقاش في الإسماعيلية,https://rukn-eltatawer.com/eg/painter-kafr-el-sheikh/,نقاش في كفر الشيخ,True,False
0.686,https://rukn-eltatawer.com/eg/apartment-finishing-maadi/,تشطيب شقق في المعادي,https://rukn-eltatawer.com/eg/apartment-finishing-sheikh-zayed/,تشطيب شقق في الشيخ زايد,True,False
0.686,https://rukn-eltatawer.com/eg/custom-kitchens-mansoura/,تفصيل مطابخ في المنصورة,https://rukn-eltatawer.com/eg/custom-kitchens-madinaty/,تفصيل مطابخ في مدينتي,True,False
0.685,https://rukn-eltatawer.com/eg/apartment-finishing-nasr-city/,تشطيب شقق في مدينة نصر,https://rukn-eltatawer.com/eg/apartment-finishing-6-october/,تشطيب شقق في 6 أكتوبر,True,False
0.685,https://rukn-eltatawer.com/eg/villa-finishing-heliopolis/,تشطيب فلل في مصر الجديدة,https://rukn-eltatawer.com/eg/villa-finishing-6-october/,تشطيب فلل في 6 أكتوبر,True,False
0.685,https://rukn-eltatawer.com/eg/dressing-room-mansoura/,دريسينج روم في المنصورة,https://rukn-eltatawer.com/eg/dressing-room-madinaty/,دريسينج روم في مدينتي,True,False
0.685,https://rukn-eltatawer.com/eg/villa-finishing-badr-city/,تشطيب فلل في بدر,https://rukn-eltatawer.com/eg/villa-finishing-6-october/,تشطيب فلل في 6 أكتوبر,True,False
0.685,https://rukn-eltatawer.com/eg/plumber-sohag/,سباك في سوهاج,https://rukn-eltatawer.com/eg/plumber-beni-suef/,سباك في بني سويف,True,False
0.685,https://rukn-eltatawer.com/eg/carpenter-sohag/,نجار في سوهاج,https://rukn-eltatawer.com/eg/carpenter-beni-suef/,نجار في بني سويف,True,False
0.685,https://rukn-eltatawer.com/eg/interior-design-decor-heliopolis/,ديكورات وتصميم داخلي في مصر الجديدة,https://rukn-eltatawer.com/eg/interior-design-decor-sheikh-zayed/,ديكورات وتصميم داخلي في الشيخ زايد,True,False
0.685,https://rukn-eltatawer.com/eg/apartment-finishing-zamalek/,تشطيب شقق في الزمالك,https://rukn-eltatawer.com/eg/apartment-finishing-sheikh-zayed/,تشطيب شقق في الشيخ زايد,True,False
0.684,https://rukn-eltatawer.com/eg/villa-finishing-mokattam/,تشطيب فلل في المقطم,https://rukn-eltatawer.com/eg/villa-finishing-6-october/,تشطيب فلل في 6 أكتوبر,True,False
0.684,https://rukn-eltatawer.com/eg/interior-design-decor-badr-city/,ديكورات وتصميم داخلي في بدر,https://rukn-eltatawer.com/eg/interior-design-decor-sheikh-zayed/,ديكورات وتصميم داخلي في الشيخ زايد,True,False
0.684,https://rukn-eltatawer.com/eg/plumber-sohag/,سباك في سوهاج,https://rukn-eltatawer.com/eg/plumber-kafr-el-sheikh/,سباك في كفر الشيخ,True,False
0.684,https://rukn-eltatawer.com/eg/carpenter-sohag/,نجار في سوهاج,https://rukn-eltatawer.com/eg/carpenter-kafr-el-sheikh/,نجار في كفر الشيخ,True,False
0.684,https://rukn-eltatawer.com/eg/apartment-finishing-al-rehab/,تشطيب شقق في الرحاب,https://rukn-eltatawer.com/eg/apartment-finishing-6-october/,تشطيب شقق في 6 أكتوبر,True,False
0.684,https://rukn-eltatawer.com/eg/apartment-finishing-al-rehab/,تشطيب شقق في الرحاب,https://rukn-eltatawer.com/eg/apartment-finishing-sheikh-zayed/,تشطيب شقق في الشيخ زايد,True,False
0.684,https://rukn-eltatawer.com/eg/plumber-qena/,سباك في قنا,https://rukn-eltatawer.com/eg/plumber-ismailia/,سباك في الإسماعيلية,True,False
0.684,https://rukn-eltatawer.com/eg/carpenter-qena/,نجار في قنا,https://rukn-eltatawer.com/eg/carpenter-ismailia/,نجار في الإسماعيلية,True,False
0.683,https://rukn-eltatawer.com/eg/electrician-sohag/,كهربائي في سوهاج,https://rukn-eltatawer.com/eg/electrician-beni-suef/,كهربائي في بني سويف,True,False
0.683,https://rukn-eltatawer.com/eg/plumber-beni-suef/,سباك في بني سويف,https://rukn-eltatawer.com/eg/plumber-ismailia/,سباك في الإسماعيلية,True,False
0.683,https://rukn-eltatawer.com/eg/carpenter-beni-suef/,نجار في بني سويف,https://rukn-eltatawer.com/eg/carpenter-ismailia/,نجار في الإسماعيلية,True,False
0.683,https://rukn-eltatawer.com/eg/pest-control-6-october/,مكافحة الحشرات في 6 أكتوبر,https://rukn-eltatawer.com/eg/pest-control-fifth-settlement/,مكافحة الحشرات في التجمع الخامس,True,False
